source,item_id,title_id,title,creators,language,year,period,genre,non_english_title,subfield,biology_hits,subjects,volume_info,barcode,item_url,item_text_url,copyright_status,rights_statement,license_type,rights_holder,work_id,period_bin
BHL,187864,106468,The descent of man and selection in relation to sex,"Darwin, Charles, 1809-1882; University of Leeds. Library.",ENG,1889,1880_1889,monograph_or_book,0,evolution_adaptation,evolution,Electronic books; Evolution; Heredity; Natural selection; Human beings; Origin,,b21525043,https://www.biodiversitylibrary.org/item/187864,https://www.biodiversitylibrary.org/itemtext/187864,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,106468,1870_1889
BHL,183449,103118,On the frequent occurrence of vegetable parasites in the hard structures of animals,"Kölliker, Albert, 1817-1905; Royal Society (Great Britain); University of Glasgow. Library.",ENG,1859,1850_1859,monograph_or_book,0,comparative_anatomy_morphology,animal;animals,Electronic books; Medical parasitology,,b21479100,https://www.biodiversitylibrary.org/item/183449,https://www.biodiversitylibrary.org/itemtext/183449,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,103118,1850_1869
BHL,183451,103120,"On the non-identity of the parasites met with in Favus, Tinea Tonsurans, and Pityriasis Versicolor including, proofs derived from the occurrence of these diseases amongst the lower animals, and their transmission from them to man","Anderson, McCall, 1836-1908; University of Glasgow. Library.",ENG,1866,1860_1869,monograph_or_book,0,general_or_unknown,animal;animals,Animals as carriers of disease; Communicable Diseases; Electronic books; Favus; Diseases; Scalp; Parasites; Skin; Transmission; Ringworm,,b21479860,https://www.biodiversitylibrary.org/item/183451,https://www.biodiversitylibrary.org/itemtext/183451,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,103120,1850_1869
BHL,183477,103143,"Detailed abstracts of papers on 1.- The morphological relations of the nervous systems in the annulose and vertebrate types of organization. 2.- The morphological constitution of the skeleton of the vertebrate head. 3.- The morphological constitution of limbs communicated to the Cheltenham meeting of the British Association, August 1856","Goodsir, John, 1814-1867; British Association for the Advancement of Science. Meeting Cheltenham) 1856-; University of Glasgow. Library.",ENG,1857,1850_1859,monograph_or_book,0,comparative_anatomy_morphology,morphology,Electronic books; Morphology; Head; Nervous system,,b21478612,https://www.biodiversitylibrary.org/item/183477,https://www.biodiversitylibrary.org/itemtext/183477,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,103143,1850_1869
BHL,191583,109386,A manual of the elements of natural history,"Blumenbach, Johann Friedrich, 1752-1840; Gore, R. T., 1799-1881; King's College London.",ENG,1825,1800_1829,textbook_manual,0,paleontology,natural history;zoology,Botany; Electronic books; Fossils; Natural history; Mineralogy; Plants; Metallurgy; Zoology,,b21305638,https://www.biodiversitylibrary.org/item/191583,https://www.biodiversitylibrary.org/itemtext/191583,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,109386,1800_1829
BHL,187697,106307,Lectures on comparative anatomy,"Cuvier, Georges, baron, 1769-1832; Macartney, James, 1770-1843; Ross, William C., active ca  1802-; King's College London.",ENG,1802,1800_1829,popular_or_essay,0,comparative_anatomy_morphology,anatomy;biology;comparative anatomy;zoology,"Anatomy, Comparative; Electronic books; Life (Biology); Zoology",v.1,b21299055_0001,https://www.biodiversitylibrary.org/item/187697,https://www.biodiversitylibrary.org/itemtext/187697,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,106307,1800_1829
BHL,182944,102741,"British ornithology : being the history, with a coloured representation, of every known species of British birds","Graves, George, 1754-1839",ENG,1821,1800_1829,monograph_or_book,0,taxonomy_systematics,ornithology,Birds; Great Britain,v.2,britishornitholo02grav,https://www.biodiversitylibrary.org/item/182944,https://www.biodiversitylibrary.org/itemtext/182944,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,102741,1800_1829
BHL,183007,102817,Animal biology : an elementary text-book,"Morgan, C. Lloyd (Conwy Lloyd), 1852-1936; Smith, James Greig, Mrs.,; Bristol Medico-Chirurgical Society. Library,; University of Bristol. Library.",ENG,1887,1880_1889,textbook_manual,0,comparative_anatomy_morphology,anatomy;animal;biology;zoology,"Anatomy, Comparative; Electronic books; Zoology",,b21445941,https://www.biodiversitylibrary.org/item/183007,https://www.biodiversitylibrary.org/itemtext/183007,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,102817,1870_1889
BHL,183023,102833,"Memoir on the gorilla (Troglodytes Gorilla, savage)","Owen, Richard, 1804-1892; Farre, Arthur, 1811-1887; Owen, Richard, 1804-1892; Royal College of Physicians of London.",ENG,1865,1860_1869,monograph_or_book,0,evolution_adaptation,evolution,Electronic books; Evolution; Primates,,b22652024,https://www.biodiversitylibrary.org/item/183023,https://www.biodiversitylibrary.org/itemtext/183023,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,102833,1850_1869
BHL,183035,102843,The elements of embryology,"Foster, M. Sir, (Michael), 1836-1907; Balfour, Francis M. (Francis Maitland), 1851-1882; Sedgwick, Adam, 1854-1913; Heape, Walter, 1855-1929; University of Bristol. Library.",ENG,1896,1890_1899,monograph_or_book,0,embryology_development,embryology,Embryology; Electronic books,,b21443853,https://www.biodiversitylibrary.org/item/183035,https://www.biodiversitylibrary.org/itemtext/183035,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,102843,1890_1909
BHL,187211,105869,"Natural history, lore and legend : being some few examples of quaint and by-gone beliefs gathered in from divers authorities, ancient and mediaeval, of varying degrees of reliability","Hulme, F. Edward (Frederick Edward), 1841-1909; Royal College of Physicians of Edinburgh.",ENG,1895,1890_1899,monograph_or_book,0,natural_history_ecology_behavior,animal;animals;natural history;zoology,Animals; Electronic books; Folklore; Zoology - history,,b21941038,https://www.biodiversitylibrary.org/item/187211,https://www.biodiversitylibrary.org/itemtext/187211,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,105869,1890_1909
BHL,186451,105381,Scientific papers and addresses,"Rolleston, George, 1829-1881; Turner, Wm., Sir, (William), 1832-1916; Tylor, Edward B. (Edward Burnett), 1832-1917; Royal College of Physicians of London.",ENG,1884,1880_1889,popular_or_essay,0,comparative_anatomy_morphology,anatomy;comparative anatomy;physiology;zoology,Archaeology; Anatomy; Comparative anatomy; Electronic books; Lectures; physiology; Science; Zoology,2,b24758358_0002,https://www.biodiversitylibrary.org/item/186451,https://www.biodiversitylibrary.org/itemtext/186451,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,105381,1870_1889
BHL,186867,105651,"A Vertebrate Fauna of Sutherland, Caithness, and West Cromarty","Harvie-Brown, J. A. (John Alexander), 1844-1916; Buckley, T. E. (Thomas Edward), 1846-1902",ENG,1887,1880_1889,monograph_or_book,0,natural_history_ecology_behavior,fauna,,,vertebratefaunao00harv,https://www.biodiversitylibrary.org/item/186867,https://www.biodiversitylibrary.org/itemtext/186867,Public domain. The BHL considers that this work is no longer under copyright protection,,,,105651,1870_1889
BHL,190675,108647,"An introduction to the comparative anatomy of animals compiled with constant reference to physiology, and elucidated by twenty copper-plates","Carus, Carl Gustav, 1789-1869; Gore, R. T., 1799-1881; King's College London.",ENG,1827,1800_1829,textbook_manual,0,comparative_anatomy_morphology,anatomy;animal;animals;comparative anatomy;physiology;zoology,"Anatomy, Comparative; Electronic books; Zoology",3,b21305936_0003,https://www.biodiversitylibrary.org/item/190675,https://www.biodiversitylibrary.org/itemtext/190675,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,108647,1800_1829
BHL,190710,108673,Pond and stream life :  sixty photographs from life,"Johnson, Walford B. (Walford Burbidge); Johnson, Stanley C. (Stanley Currie). 1878-",ENG,1907,1900_1909,monograph_or_book,0,natural_history_ecology_behavior,fauna,Great Britain; Fauna; Freshwater habitat; Ponds & streams,no.18 (1907),pondstreamlifesi18john,https://www.biodiversitylibrary.org/item/190710,https://www.biodiversitylibrary.org/itemtext/190710,Public domain. The BHL considers that this work is no longer under copyright protection,,,,108673,1890_1909
BHL,195060,111603,"Animal plagues : their history, nature and prevention : vol 2","Fleming, George, 1833-1901; Royal College of Physicians of Edinburgh.",ENG,1882,1880_1889,monograph_or_book,0,general_or_unknown,animal;animals,Animals; Communicable Diseases; Disease Outbreaks; Electronic books; Veterinary medicine,,b21689258,https://www.biodiversitylibrary.org/item/195060,https://www.biodiversitylibrary.org/itemtext/195060,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,111603,1870_1889
BHL,195035,111581,The animal tuberculoses : and their relation to human tuberculosis,"Nocard Edmond (Edmond Isadore ⁹tienne), 1850-1903; Scurfield Harold, 1863-1941; Royal College of Physicians of Edinburgh.",ENG,1895,1890_1899,monograph_or_book,0,general_or_unknown,animal;animals,Animals; Electronic books; Tuberculosis,,b21689271,https://www.biodiversitylibrary.org/item/195035,https://www.biodiversitylibrary.org/itemtext/195035,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,111581,1890_1909
BHL,199728,114803,"An introduction to the comparative anatomy of animals : compiled with constant reference to physiology, and elucidated by twenty copper-plates","Carus, Carl Gustav, 1789-1869; Royal College of Physicians of Edinburgh.",ENG,1827,1800_1829,textbook_manual,0,comparative_anatomy_morphology,anatomy;animal;animals;comparative anatomy;physiology,"Anatomy, Comparative; Electronic books",1,b21915945_0001,https://www.biodiversitylibrary.org/item/199728,https://www.biodiversitylibrary.org/itemtext/199728,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,114803,1800_1829
BHL,99104,45796,Evidence as to man's place in nature /  by Thomas Henry Huxley,"Huxley, Thomas Henry, 1825-1895",ENG,1863,1860_1869,monograph_or_book,0,natural_history_ecology_behavior,evolution,Anthropology; Human evolution; Hominids; Primates,,evidenceastomans63thom,https://www.biodiversitylibrary.org/item/99104,https://www.biodiversitylibrary.org/itemtext/99104,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,45796,1850_1869
