work_id,period_bin,subfield,n_rows,all_n,all_divine_teleology,all_non_divine_teleology,all_internal_essence,whole_n,whole_divine_teleology,whole_non_divine_teleology,whole_internal_essence,part_n,part_divine_teleology,part_non_divine_teleology,part_internal_essence
119710,1890_1909,general_or_unknown,1025,69,0,68,1,49,0,48,1,20,0,20,0
119857,1890_1909,natural_history_ecology_behavior,964,23,0,23,0,15,0,15,0,8,0,8,0
119864,1830_1849,natural_history_ecology_behavior,937,225,7,188,30,78,1,71,6,147,6,117,24
119938,1850_1869,natural_history_ecology_behavior,860,312,24,202,86,100,6,61,33,212,18,141,53
138591,1800_1829,natural_history_ecology_behavior,4560,735,36,657,42,276,17,250,9,459,19,407,33
168314,1870_1889,general_or_unknown,1253,27,0,1,26,8,0,1,7,19,0,0,19
120024,1850_1869,general_or_unknown,1200,311,5,206,100,100,3,65,32,211,2,141,68
120028,1750_1799,natural_history_ecology_behavior,538,77,7,66,4,30,0,28,2,47,7,38,2
120056,1800_1829,general_or_unknown,390,29,0,15,14,8,0,5,3,21,0,10,11
34177,1800_1829,taxonomy_systematics,1200,234,0,93,141,28,0,17,11,206,0,76,130
120098,1830_1849,natural_history_ecology_behavior,478,56,3,41,12,23,2,17,4,33,1,24,8
120101,1830_1849,natural_history_ecology_behavior,421,93,0,21,72,5,0,2,3,88,0,19,69
120102,1870_1889,natural_history_ecology_behavior,946,37,0,30,7,26,0,24,2,11,0,6,5
120105,1830_1849,natural_history_ecology_behavior,668,83,0,36,47,51,0,13,38,32,0,23,9
120141,1800_1829,general_or_unknown,187,31,0,31,0,0,0,0,0,31,0,31,0
120169,1830_1849,general_or_unknown,129,9,0,6,3,0,0,0,0,9,0,6,3
120176,1830_1849,general_or_unknown,65,8,0,2,6,0,0,0,0,8,0,2,6
120442,1830_1849,taxonomy_systematics,863,64,1,32,31,15,0,10,5,49,1,22,26
120508,1830_1849,taxonomy_systematics,309,33,0,8,25,1,0,1,0,32,0,7,25
42270,1910_1929,natural_history_ecology_behavior,142,15,0,14,1,6,0,6,0,9,0,8,1
121292,1870_1889,evolution_adaptation,1200,149,0,132,17,52,0,44,8,97,0,88,9
121533,1830_1849,general_or_unknown,975,136,0,86,50,38,0,27,11,98,0,59,39
14408,1800_1829,paleontology,2916,313,1,34,278,20,0,1,19,293,1,33,259
122491,1870_1889,embryology_development,1200,432,4,335,93,109,2,90,17,323,2,245,76
122700,1890_1909,general_or_unknown,183,4,0,4,0,2,0,2,0,2,0,2,0
122843,1850_1869,general_or_unknown,691,232,2,168,62,70,1,55,14,162,1,113,48
122851,1850_1869,general_or_unknown,441,48,3,18,27,14,2,9,3,34,1,9,24
122364,1890_1909,taxonomy_systematics,1200,60,0,26,34,25,0,17,8,35,0,9,26
122981,1890_1909,comparative_anatomy_morphology,1189,251,0,153,98,64,0,46,18,187,0,107,80
122994,1910_1929,paleontology,366,13,0,4,9,1,0,0,1,12,0,4,8
123276,1830_1849,taxonomy_systematics,341,30,0,16,14,3,0,3,0,27,0,13,14
123032,1890_1909,general_or_unknown,589,12,0,11,1,7,0,7,0,5,0,4,1
123033,1910_1929,general_or_unknown,91,15,0,15,0,15,0,15,0,0,0,0,0
123045,1910_1929,general_or_unknown,187,0,0,0,0,0,0,0,0,0,0,0,0
123066,1910_1929,general_or_unknown,15,1,0,1,0,0,0,0,0,1,0,1,0
123818,1910_1929,general_or_unknown,45,2,0,0,2,2,0,0,2,0,0,0,0
124615,1830_1849,taxonomy_systematics,1200,129,0,19,110,13,0,5,8,116,0,14,102
124925,1800_1829,taxonomy_systematics,985,104,0,39,65,16,0,13,3,88,0,26,62
58835,1750_1799,natural_history_ecology_behavior,1709,224,12,208,4,62,6,56,0,162,6,152,4
125549,1750_1799,natural_history_ecology_behavior,1200,367,5,281,81,119,5,107,7,248,0,174,74
126233,1830_1849,natural_history_ecology_behavior,3594,348,15,277,56,103,7,90,6,245,8,187,50
134730,1910_1929,paleontology,2005,110,0,28,82,32,0,7,25,78,0,21,57
127456,1800_1829,taxonomy_systematics,85,15,0,9,6,3,0,1,2,12,0,8,4
127948,1830_1849,paleontology,557,13,0,5,8,4,0,3,1,9,0,2,7
128474,1870_1889,natural_history_ecology_behavior,329,2,0,0,2,0,0,0,0,2,0,0,2
129151,1800_1829,taxonomy_systematics,6587,312,0,128,184,35,0,15,20,277,0,113,164
129930,1870_1889,general_or_unknown,471,32,0,14,18,5,0,1,4,27,0,13,14
130754,1890_1909,general_or_unknown,2400,260,0,256,4,126,0,124,2,134,0,132,2
130870,1830_1849,taxonomy_systematics,2219,517,9,338,170,59,0,45,14,458,9,293,156
131022,1830_1849,paleontology,2487,323,5,139,179,100,2,54,44,223,3,85,135
131528,1830_1849,natural_history_ecology_behavior,930,141,4,104,33,54,2,48,4,87,2,56,29
131886,1850_1869,natural_history_ecology_behavior,767,31,0,26,5,8,0,8,0,23,0,18,5
132236,1830_1849,natural_history_ecology_behavior,512,120,0,105,15,39,0,34,5,81,0,71,10
132273,1800_1829,natural_history_ecology_behavior,562,29,0,27,2,7,0,7,0,22,0,20,2
132277,1850_1869,taxonomy_systematics,196,13,0,1,12,2,0,0,2,11,0,1,10
132812,1890_1909,general_or_unknown,130,7,0,7,0,3,0,3,0,4,0,4,0
132831,1800_1829,natural_history_ecology_behavior,311,72,0,20,52,3,0,1,2,69,0,19,50
171558,1850_1869,natural_history_ecology_behavior,101,6,0,1,5,0,0,0,0,6,0,1,5
132957,1870_1889,taxonomy_systematics,306,51,2,26,23,8,0,6,2,43,2,20,21
133922,1890_1909,general_or_unknown,1200,163,1,147,15,76,0,73,3,87,1,74,12
133986,1870_1889,general_or_unknown,549,32,0,16,16,7,0,5,2,25,0,11,14
134833,1850_1869,natural_history_ecology_behavior,716,32,0,29,3,9,0,9,0,23,0,20,3
135299,1850_1869,general_or_unknown,1200,215,5,207,3,113,2,109,2,102,3,98,1
136491,1870_1889,taxonomy_systematics,29,0,0,0,0,0,0,0,0,0,0,0,0
169837,1800_1829,natural_history_ecology_behavior,766,82,1,69,12,17,0,15,2,65,1,54,10
138291,1910_1929,comparative_anatomy_morphology,55,17,0,12,5,4,0,4,0,13,0,8,5
139052,1830_1849,natural_history_ecology_behavior,540,57,1,45,11,12,0,12,0,45,1,33,11
141447,1870_1889,taxonomy_systematics,107,1,0,0,1,1,0,0,1,0,0,0,0
4801,1890_1909,embryology_development,676,38,0,0,38,32,0,0,32,6,0,0,6
141902,1890_1909,general_or_unknown,817,130,1,117,12,57,0,54,3,73,1,63,9
4820,1910_1929,general_or_unknown,497,56,0,56,0,12,0,12,0,44,0,44,0
142792,1800_1829,taxonomy_systematics,1200,29,0,14,15,0,0,0,0,29,0,14,15
143338,1870_1889,general_or_unknown,1200,282,0,113,169,47,0,28,19,235,0,85,150
5549,1850_1869,taxonomy_systematics,2400,116,0,18,98,3,0,1,2,113,0,17,96
144326,1890_1909,paleontology,397,66,0,24,42,2,0,2,0,64,0,22,42
4997,1830_1849,general_or_unknown,1634,143,0,61,82,33,0,25,8,110,0,36,74
5018,1870_1889,taxonomy_systematics,187,40,0,9,31,2,0,1,1,38,0,8,30
145944,1910_1929,paleontology,194,6,0,0,6,3,0,0,3,3,0,0,3
5049,1870_1889,natural_history_ecology_behavior,332,4,0,0,4,0,0,0,0,4,0,0,4
147972,1800_1829,taxonomy_systematics,395,111,19,77,15,21,2,15,4,90,17,62,11
42255,1910_1929,general_or_unknown,782,58,0,5,53,5,0,2,3,53,0,3,50
149341,1830_1849,general_or_unknown,762,162,1,104,57,45,0,34,11,117,1,70,46
149347,1830_1849,general_or_unknown,809,155,0,106,49,40,0,36,4,115,0,70,45
64835,1800_1829,taxonomy_systematics,1200,93,1,36,56,5,0,2,3,88,1,34,53
149604,1750_1799,general_or_unknown,1200,154,0,85,69,6,0,4,2,148,0,81,67
149955,1830_1849,paleontology,71,10,0,8,2,0,0,0,0,10,0,8,2
149997,1750_1799,natural_history_ecology_behavior,534,105,5,88,12,32,2,27,3,73,3,61,9
150060,1850_1869,general_or_unknown,590,54,0,45,9,19,0,16,3,35,0,29,6
150147,1850_1869,paleontology,14,5,0,0,5,0,0,0,0,5,0,0,5
150415,1870_1889,taxonomy_systematics,969,211,0,0,211,1,0,0,1,210,0,0,210
12644,1850_1869,taxonomy_systematics,4404,809,6,211,592,469,5,93,371,340,1,118,221
151045,1850_1869,general_or_unknown,772,145,3,130,12,30,2,28,0,115,1,102,12
151075,1890_1909,paleontology,32,2,0,0,2,1,0,0,1,1,0,0,1
151091,1890_1909,comparative_anatomy_morphology,397,30,0,19,11,5,0,5,0,25,0,14,11
48521,1890_1909,general_or_unknown,94,0,0,0,0,0,0,0,0,0,0,0,0
15858,1870_1889,embryology_development,212,35,0,19,16,8,0,4,4,27,0,15,12
151789,1850_1869,taxonomy_systematics,56,2,0,0,2,1,0,0,1,1,0,0,1
24333,1850_1869,general_or_unknown,189,22,0,22,0,14,0,14,0,8,0,8,0
152648,1830_1849,paleontology,217,24,3,14,7,3,2,0,1,21,1,14,6
152882,1910_1929,general_or_unknown,44,8,0,6,2,7,0,5,2,1,0,1,0
153157,1750_1799,general_or_unknown,53,6,2,4,0,2,1,1,0,4,1,3,0
153227,1910_1929,general_or_unknown,38,9,0,9,0,8,0,8,0,1,0,1,0
153228,1890_1909,general_or_unknown,26,0,0,0,0,0,0,0,0,0,0,0,0
153245,1910_1929,general_or_unknown,29,0,0,0,0,0,0,0,0,0,0,0,0
153262,1870_1889,general_or_unknown,87,4,0,4,0,3,0,3,0,1,0,1,0
153295,1870_1889,general_or_unknown,132,8,0,6,2,3,0,2,1,5,0,4,1
5484,1870_1889,embryology_development,100,10,0,10,0,3,0,3,0,7,0,7,0
153555,1890_1909,natural_history_ecology_behavior,37,0,0,0,0,0,0,0,0,0,0,0,0
154504,1830_1849,comparative_anatomy_morphology,107,17,1,13,3,7,1,6,0,10,0,7,3
155045,1850_1869,natural_history_ecology_behavior,129,8,0,3,5,0,0,0,0,8,0,3,5
155443,1890_1909,general_or_unknown,159,12,0,12,0,9,0,9,0,3,0,3,0
155808,1750_1799,general_or_unknown,959,132,5,111,16,29,1,27,1,103,4,84,15
156201,1800_1829,comparative_anatomy_morphology,58,6,0,5,1,1,0,1,0,5,0,4,1
5600,1870_1889,taxonomy_systematics,153,37,0,10,27,2,0,1,1,35,0,9,26
156640,1800_1829,taxonomy_systematics,587,69,2,8,59,1,0,0,1,68,2,8,58
156764,1830_1849,taxonomy_systematics,1200,96,0,8,88,8,0,0,8,88,0,8,80
156860,1750_1799,comparative_anatomy_morphology,258,44,0,38,6,8,0,7,1,36,0,31,5
156984,1830_1849,taxonomy_systematics,230,30,0,11,19,3,0,1,2,27,0,10,17
157030,1850_1869,embryology_development,23,3,0,2,1,0,0,0,0,3,0,2,1
6247,1870_1889,general_or_unknown,553,14,0,13,1,6,0,6,0,8,0,7,1
157772,1830_1849,natural_history_ecology_behavior,573,39,0,38,1,11,0,11,0,28,0,27,1
157775,1870_1889,general_or_unknown,879,138,3,120,15,92,2,83,7,46,1,37,8
158724,1890_1909,general_or_unknown,279,25,1,24,0,5,0,5,0,20,1,19,0
158725,1800_1829,natural_history_ecology_behavior,400,43,0,42,1,32,0,32,0,11,0,10,1
159239,1750_1799,natural_history_ecology_behavior,102,12,0,10,2,3,0,3,0,9,0,7,2
5761,1750_1799,taxonomy_systematics,12,5,0,3,2,0,0,0,0,5,0,3,2
159375,1890_1909,embryology_development,92,10,0,5,5,5,0,3,2,5,0,2,3
159380,1850_1869,paleontology,426,11,0,1,10,2,0,0,2,9,0,1,8
159388,1850_1869,general_or_unknown,1111,24,0,19,5,8,0,8,0,16,0,11,5
159403,1830_1849,natural_history_ecology_behavior,1059,141,0,67,74,40,0,28,12,101,0,39,62
159585,1750_1799,natural_history_ecology_behavior,270,9,0,9,0,5,0,5,0,4,0,4,0
5789,1800_1829,natural_history_ecology_behavior,419,26,2,21,3,23,2,18,3,3,0,3,0
159664,1800_1829,general_or_unknown,323,51,6,39,6,12,1,7,4,39,5,32,2
159881,1830_1849,general_or_unknown,1200,310,6,289,15,216,5,206,5,94,1,83,10
159911,1890_1909,general_or_unknown,443,58,0,52,6,6,0,6,0,52,0,46,6
160224,1910_1929,general_or_unknown,388,36,0,27,9,17,0,14,3,19,0,13,6
161764,1870_1889,natural_history_ecology_behavior,622,12,0,12,0,7,0,7,0,5,0,5,0
45263,1890_1909,general_or_unknown,2400,127,0,37,90,25,0,16,9,102,0,21,81
163142,1890_1909,general_or_unknown,885,68,0,59,9,29,0,26,3,39,0,33,6
67391,1910_1929,taxonomy_systematics,936,57,0,20,37,26,0,9,17,31,0,11,20
163574,1870_1889,general_or_unknown,16,1,0,1,0,0,0,0,0,1,0,1,0
163714,1870_1889,natural_history_ecology_behavior,53,7,0,7,0,5,0,5,0,2,0,2,0
163727,1870_1889,general_or_unknown,118,28,0,26,2,5,0,5,0,23,0,21,2
163732,1890_1909,general_or_unknown,29,1,0,1,0,0,0,0,0,1,0,1,0
164080,1800_1829,natural_history_ecology_behavior,131,1,0,1,0,1,0,1,0,0,0,0,0
164291,1830_1849,natural_history_ecology_behavior,344,112,7,47,58,33,3,9,21,79,4,38,37
166220,1750_1799,natural_history_ecology_behavior,308,103,1,88,14,22,0,22,0,81,1,66,14
169606,1800_1829,comparative_anatomy_morphology,913,188,4,112,72,41,2,15,24,147,2,97,48
169615,1800_1829,comparative_anatomy_morphology,1031,415,7,347,61,43,3,37,3,372,4,310,58
172558,1850_1869,natural_history_ecology_behavior,374,76,2,73,1,34,1,33,0,42,1,40,1
173224,1850_1869,paleontology,349,17,0,0,17,7,0,0,7,10,0,0,10
9241,1910_1929,taxonomy_systematics,1200,30,0,4,26,7,0,2,5,23,0,2,21
174245,1750_1799,taxonomy_systematics,413,26,1,14,11,2,0,1,1,24,1,13,10
174551,1890_1909,evolution_adaptation,578,119,0,39,80,39,0,11,28,80,0,28,52
176698,1750_1799,taxonomy_systematics,415,25,1,12,12,5,1,2,2,20,0,10,10
176712,1750_1799,natural_history_ecology_behavior,508,187,36,136,15,61,11,48,2,126,25,88,13
6744,1890_1909,natural_history_ecology_behavior,631,54,0,12,42,8,0,7,1,46,0,5,41
31910,1910_1929,paleontology,1200,40,0,1,39,14,0,0,14,26,0,1,25
6879,1850_1869,natural_history_ecology_behavior,752,198,2,112,84,39,1,30,8,159,1,82,76
183921,1830_1849,general_or_unknown,16,0,0,0,0,0,0,0,0,0,0,0,0
185366,1910_1929,taxonomy_systematics,487,13,0,4,9,7,0,4,3,6,0,0,6
187776,1890_1909,paleontology,450,46,0,3,43,44,0,3,41,2,0,0,2
188053,1800_1829,comparative_anatomy_morphology,34,1,0,1,0,1,0,1,0,0,0,0,0
192847,1750_1799,natural_history_ecology_behavior,209,40,0,27,13,13,0,9,4,27,0,18,9
193491,1750_1799,taxonomy_systematics,1200,360,31,258,71,65,5,49,11,295,26,209,60
17098,1890_1909,natural_history_ecology_behavior,932,284,0,190,94,72,0,50,22,212,0,140,72
195273,1750_1799,general_or_unknown,113,28,0,28,0,9,0,9,0,19,0,19,0
195967,1890_1909,general_or_unknown,66,9,0,0,9,7,0,0,7,2,0,0,2
195980,1870_1889,comparative_anatomy_morphology,105,15,0,7,8,3,0,3,0,12,0,4,8
196339,1890_1909,general_or_unknown,35,0,0,0,0,0,0,0,0,0,0,0,0
196420,1870_1889,general_or_unknown,1200,554,0,283,271,139,0,62,77,415,0,221,194
158659,1890_1909,general_or_unknown,29,1,0,1,0,1,0,1,0,0,0,0,0
197073,1750_1799,natural_history_ecology_behavior,1016,317,7,274,36,93,2,86,5,224,5,188,31
197509,1850_1869,general_or_unknown,191,50,1,23,26,27,1,11,15,23,0,12,11
197554,1890_1909,general_or_unknown,56,7,0,7,0,0,0,0,0,7,0,7,0
197623,1870_1889,taxonomy_systematics,67,6,0,2,4,1,0,1,0,5,0,1,4
197833,1870_1889,general_or_unknown,407,80,0,14,66,13,0,2,11,67,0,12,55
197839,1830_1849,taxonomy_systematics,1149,192,7,89,96,79,5,37,37,113,2,52,59
197842,1830_1849,natural_history_ecology_behavior,861,126,3,121,2,46,2,44,0,80,1,77,2
197349,1910_1929,general_or_unknown,999,63,0,7,56,11,0,2,9,52,0,5,47
198024,1830_1849,natural_history_ecology_behavior,443,25,7,18,0,15,2,13,0,10,5,5,0
199460,1890_1909,general_or_unknown,129,0,0,0,0,0,0,0,0,0,0,0,0
199159,1850_1869,general_or_unknown,268,0,0,0,0,0,0,0,0,0,0,0,0
200120,1830_1849,general_or_unknown,820,68,1,63,4,17,0,17,0,51,1,46,4
200951,1800_1829,natural_history_ecology_behavior,67,6,0,6,0,2,0,2,0,4,0,4,0
200962,1800_1829,natural_history_ecology_behavior,307,57,0,37,20,17,0,7,10,40,0,30,10
200964,1750_1799,general_or_unknown,103,11,0,3,8,3,0,3,0,8,0,0,8
204225,1750_1799,physiology,743,76,2,56,18,40,2,31,7,36,0,25,11
204369,1830_1849,taxonomy_systematics,1148,196,7,89,100,78,5,35,38,118,2,54,62
204617,1830_1849,taxonomy_systematics,1155,189,7,84,98,76,5,32,39,113,2,52,59
205055,1890_1909,embryology_development,91,3,0,1,2,3,0,1,2,0,0,0,0
207796,1800_1829,taxonomy_systematics,393,75,0,20,55,3,0,1,2,72,0,19,53
208772,1890_1909,natural_history_ecology_behavior,1200,106,0,102,4,48,0,47,1,58,0,55,3
210985,1890_1909,comparative_anatomy_morphology,78,0,0,0,0,0,0,0,0,0,0,0,0
211040,1830_1849,paleontology,399,16,1,6,9,5,1,3,1,11,0,3,8
211073,1890_1909,evolution_adaptation,464,57,3,33,21,24,2,14,8,33,1,19,13
211188,1850_1869,evolution_adaptation,1200,175,0,151,24,99,0,77,22,76,0,74,2
211507,1910_1929,evolution_adaptation,1086,166,4,106,56,93,2,55,36,73,2,51,20
39838,1830_1849,paleontology,8408,356,2,135,219,72,0,47,25,284,2,88,194
211569,1910_1929,general_or_unknown,2142,333,0,190,143,110,0,75,35,223,0,115,108
211579,1830_1849,natural_history_ecology_behavior,3,0,0,0,0,0,0,0,0,0,0,0,0
212394,1800_1829,general_or_unknown,240,10,0,3,7,1,0,0,1,9,0,3,6
4628,1910_1929,natural_history_ecology_behavior,1885,139,0,96,43,98,0,79,19,41,0,17,24
212397,1910_1929,general_or_unknown,403,7,0,7,0,0,0,0,0,7,0,7,0
212485,1850_1869,natural_history_ecology_behavior,85,25,3,9,13,14,2,3,9,11,1,6,4
40342,1850_1869,natural_history_ecology_behavior,2511,700,10,457,233,144,2,105,37,556,8,352,196
213399,1830_1849,natural_history_ecology_behavior,298,18,0,17,1,7,0,7,0,11,0,10,1
213441,1850_1869,paleontology,64,4,0,0,4,0,0,0,0,4,0,0,4
213484,1870_1889,general_or_unknown,1033,92,4,86,2,31,1,30,0,61,3,56,2
213488,1890_1909,evolution_adaptation,42,4,0,2,2,3,0,1,2,1,0,1,0
216768,1830_1849,comparative_anatomy_morphology,1200,583,3,305,275,169,1,73,95,414,2,232,180
216772,1830_1849,comparative_anatomy_morphology,1200,588,2,321,265,166,1,73,92,422,1,248,173
216863,1830_1849,comparative_anatomy_morphology,1200,587,0,312,275,167,0,76,91,420,0,236,184
217232,1830_1849,paleontology,1154,138,2,49,87,10,0,9,1,128,2,40,86
217312,1830_1849,general_or_unknown,951,39,0,25,14,7,0,7,0,32,0,18,14
217545,1910_1929,general_or_unknown,86,9,0,6,3,3,0,1,2,6,0,5,1
217550,1890_1909,general_or_unknown,110,19,0,14,5,9,0,7,2,10,0,7,3
217552,1910_1929,general_or_unknown,56,19,0,17,2,16,0,14,2,3,0,3,0
218555,1910_1929,general_or_unknown,5,0,0,0,0,0,0,0,0,0,0,0,0
217602,1800_1829,general_or_unknown,7,0,0,0,0,0,0,0,0,0,0,0,0
219435,1800_1829,taxonomy_systematics,223,47,2,44,1,25,2,23,0,22,0,21,1
219712,1830_1849,natural_history_ecology_behavior,522,15,0,4,11,8,0,1,7,7,0,3,4
219716,1830_1849,natural_history_ecology_behavior,541,14,0,4,10,5,0,0,5,9,0,4,5
220027,1750_1799,natural_history_ecology_behavior,239,40,0,23,17,13,0,5,8,27,0,18,9
220493,1890_1909,evolution_adaptation,316,17,2,14,1,10,0,9,1,7,2,5,0
9109,1890_1909,taxonomy_systematics,2400,229,1,94,134,49,1,36,12,180,0,58,122
9118,1890_1909,general_or_unknown,412,17,0,15,2,8,0,8,0,9,0,7,2
10351,1910_1929,taxonomy_systematics,1027,139,0,4,135,20,0,0,20,119,0,4,115
10536,1850_1869,general_or_unknown,653,149,2,125,22,44,1,34,9,105,1,91,13
10539,1800_1829,natural_history_ecology_behavior,1717,215,2,114,99,117,0,69,48,98,2,45,51
35758,1890_1909,general_or_unknown,1739,10,0,10,0,10,0,10,0,0,0,0,0
10714,1850_1869,general_or_unknown,308,67,2,42,23,23,1,15,7,44,1,27,16
10215,1890_1909,natural_history_ecology_behavior,1746,192,0,113,79,88,0,49,39,104,0,64,40
10739,1910_1929,evolution_adaptation,1200,287,1,169,117,145,0,84,61,142,1,85,56
10788,1890_1909,general_or_unknown,624,89,0,69,20,36,0,27,9,53,0,42,11
11771,1830_1849,taxonomy_systematics,1200,111,2,17,92,46,2,5,39,65,0,12,53
11773,1850_1869,taxonomy_systematics,421,100,0,5,95,5,0,1,4,95,0,4,91
11785,1890_1909,natural_history_ecology_behavior,688,13,0,13,0,12,0,12,0,1,0,1,0
11870,1890_1909,paleontology,888,96,0,8,88,8,0,0,8,88,0,8,80
11875,1850_1869,paleontology,2233,286,0,49,237,15,0,5,10,271,0,44,227
11876,1850_1869,paleontology,2248,292,0,50,242,17,0,6,11,275,0,44,231
11879,1870_1889,paleontology,1088,79,0,1,78,14,0,0,14,65,0,1,64
11899,1870_1889,general_or_unknown,199,81,0,55,26,18,0,13,5,63,0,42,21
11930,1890_1909,paleontology,774,160,0,38,122,7,0,5,2,153,0,33,120
12137,1830_1849,general_or_unknown,1208,82,10,43,29,18,4,8,6,64,6,35,23
12139,1890_1909,paleontology,871,38,0,0,38,10,0,0,10,28,0,0,28
8027,1830_1849,taxonomy_systematics,1200,292,1,61,230,19,1,7,11,273,0,54,219
12502,1830_1849,taxonomy_systematics,1200,104,0,2,102,5,0,0,5,99,0,2,97
13203,1850_1869,paleontology,533,84,0,5,79,8,0,1,7,76,0,4,72
13281,1910_1929,natural_history_ecology_behavior,2611,688,0,516,172,119,0,97,22,569,0,419,150
13287,1890_1909,taxonomy_systematics,161,31,0,5,26,14,0,3,11,17,0,2,15
13361,1850_1869,general_or_unknown,1155,146,7,122,17,52,2,45,5,94,5,77,12
13370,1890_1909,paleontology,849,79,0,31,48,3,0,1,2,76,0,30,46
13405,1910_1929,natural_history_ecology_behavior,195,17,1,15,1,14,1,12,1,3,0,3,0
13411,1870_1889,general_or_unknown,503,10,0,7,3,5,0,5,0,5,0,2,3
13412,1910_1929,general_or_unknown,1072,15,0,11,4,9,0,8,1,6,0,3,3
13429,1830_1849,comparative_anatomy_morphology,144,23,0,10,13,6,0,2,4,17,0,8,9
13432,1870_1889,natural_history_ecology_behavior,183,20,1,19,0,10,1,9,0,10,0,10,0
10313,1750_1799,natural_history_ecology_behavior,555,86,2,80,4,20,0,20,0,66,2,60,4
13452,1910_1929,general_or_unknown,60,1,0,1,0,1,0,1,0,0,0,0,0
13535,1890_1909,natural_history_ecology_behavior,1200,120,1,100,19,52,0,44,8,68,1,56,11
13539,1830_1849,comparative_anatomy_morphology,1200,520,11,242,267,58,2,29,27,462,9,213,240
13575,1910_1929,general_or_unknown,592,43,0,0,43,1,0,0,1,42,0,0,42
13588,1890_1909,natural_history_ecology_behavior,900,25,0,25,0,15,0,15,0,10,0,10,0
13590,1870_1889,natural_history_ecology_behavior,293,8,0,8,0,7,0,7,0,1,0,1,0
13594,1870_1889,general_or_unknown,539,32,0,10,22,4,0,0,4,28,0,10,18
13605,1870_1889,natural_history_ecology_behavior,1200,411,5,323,83,66,2,63,1,345,3,260,82
57106,1910_1929,natural_history_ecology_behavior,561,19,0,13,6,9,0,7,2,10,0,6,4
13618,1890_1909,taxonomy_systematics,818,159,0,132,27,28,0,27,1,131,0,105,26
13619,1870_1889,natural_history_ecology_behavior,461,71,0,71,0,37,0,37,0,34,0,34,0
13620,1870_1889,natural_history_ecology_behavior,565,19,0,19,0,10,0,10,0,9,0,9,0
13629,1870_1889,paleontology,1200,38,0,13,25,19,0,10,9,19,0,3,16
13630,1850_1869,natural_history_ecology_behavior,813,31,0,25,6,12,0,12,0,19,0,13,6
13634,1890_1909,general_or_unknown,704,21,1,20,0,12,0,12,0,9,1,8,0
13639,1910_1929,natural_history_ecology_behavior,193,6,0,5,1,3,0,2,1,3,0,3,0
13643,1870_1889,general_or_unknown,1200,20,0,4,16,8,0,1,7,12,0,3,9
13652,1850_1869,natural_history_ecology_behavior,700,19,0,16,3,11,0,11,0,8,0,5,3
13735,1830_1849,natural_history_ecology_behavior,1200,55,0,11,44,4,0,2,2,51,0,9,42
13754,1890_1909,paleontology,561,38,0,5,33,5,0,0,5,33,0,5,28
13765,1850_1869,taxonomy_systematics,475,40,0,8,32,7,0,5,2,33,0,3,30
13767,1830_1849,natural_history_ecology_behavior,681,137,24,112,1,40,5,34,1,97,19,78,0
13770,1870_1889,natural_history_ecology_behavior,29,2,0,2,0,2,0,2,0,0,0,0,0
11387,1910_1929,natural_history_ecology_behavior,1200,127,0,2,125,53,0,2,51,74,0,0,74
13790,1850_1869,comparative_anatomy_morphology,187,29,0,16,13,4,0,1,3,25,0,15,10
13824,1910_1929,general_or_unknown,129,7,0,6,1,3,0,2,1,4,0,4,0
13836,1850_1869,natural_history_ecology_behavior,399,16,0,0,16,1,0,0,1,15,0,0,15
13866,1870_1889,paleontology,465,27,0,0,27,16,0,0,16,11,0,0,11
13870,1870_1889,paleontology,453,53,0,4,49,14,0,0,14,39,0,4,35
13888,1890_1909,paleontology,412,94,0,65,29,10,0,7,3,84,0,58,26
13890,1870_1889,paleontology,1200,226,0,86,140,35,0,13,22,191,0,73,118
13892,1910_1929,paleontology,1200,274,0,153,121,64,0,40,24,210,0,113,97
13893,1910_1929,taxonomy_systematics,99,2,0,2,0,1,0,1,0,1,0,1,0
13899,1890_1909,paleontology,466,49,0,0,49,23,0,0,23,26,0,0,26
13905,1890_1909,natural_history_ecology_behavior,48,1,0,0,1,0,0,0,0,1,0,0,1
40362,1910_1929,paleontology,887,119,1,95,23,8,0,5,3,111,1,90,20
14833,1890_1909,paleontology,682,107,0,93,14,5,0,5,0,102,0,88,14
13917,1850_1869,paleontology,1050,276,1,93,182,15,0,3,12,261,1,90,170
32861,1890_1909,paleontology,765,96,0,86,10,9,0,8,1,87,0,78,9
13961,1910_1929,paleontology,460,61,0,17,44,12,0,4,8,49,0,13,36
13965,1870_1889,taxonomy_systematics,1125,158,0,19,139,5,0,4,1,153,0,15,138
13966,1870_1889,paleontology,592,23,0,2,21,5,0,1,4,18,0,1,17
13968,1850_1869,paleontology,85,9,0,1,8,1,0,0,1,8,0,1,7
13973,1890_1909,paleontology,48,1,0,0,1,1,0,0,1,0,0,0,0
13974,1870_1889,paleontology,194,9,0,0,9,8,0,0,8,1,0,0,1
13981,1890_1909,paleontology,220,3,0,0,3,0,0,0,0,3,0,0,3
14050,1890_1909,natural_history_ecology_behavior,834,138,1,136,1,65,0,65,0,73,1,71,1
12187,1910_1929,natural_history_ecology_behavior,706,19,0,3,16,7,0,1,6,12,0,2,10
14075,1850_1869,paleontology,44,4,0,1,3,1,0,0,1,3,0,1,2
14076,1890_1909,general_or_unknown,618,186,0,74,112,55,0,19,36,131,0,55,76
14077,1870_1889,taxonomy_systematics,827,65,0,9,56,18,0,3,15,47,0,6,41
