source,identifier,title,creators,year,collections,item_text_url,work_key
IA,bim_eighteenth-century_archives-of-entomology-_fuessli-johann-caspar_1795,"Archives of entomology, containing the history, or ascertaining the characters and classes of insects not hitherto described, imperfectly known, or erroneously classified. Translated from the German of J. C. Fuessly; with notes, and the original plates, plates, ... To which is added the French translation. 1795","Fuessli, Johann Caspar.",1795,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_archives-of-entomology-_fuessli-johann-caspar_1795/bim_eighteenth-century_archives-of-entomology-_fuessli-johann-caspar_1795_djvu.txt,fuessli|archives of entomology containing the history or ascertaining
IA,bim_eighteenth-century_naturgeschichte-fr-kin_raff-georg-christian_1796_1,"[Naturgeschichte für kinder. English]. A system of natural history, ... 1796: Vol 1","Raff, Georg Christian",1796,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_naturgeschichte-fr-kin_raff-georg-christian_1796_1/bim_eighteenth-century_naturgeschichte-fr-kin_raff-georg-christian_1796_1_djvu.txt,raff|system of natural history 1796 vol 1
IA,bim_eighteenth-century_elements-of-chemistry-a_fourcroy-antoine-frano_1796_2,"Elements of chemistry, and natural history. To which is prefixed the philosophy of chemistry. By A. F. Fourcroy. Translated from the fourth and last edition of the original French work, by R. Heron. In four volumes. ... 1796: Vol 2","Fourcroy, Antoine-François de, comte",1796,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_elements-of-chemistry-a_fourcroy-antoine-frano_1796_2/bim_eighteenth-century_elements-of-chemistry-a_fourcroy-antoine-frano_1796_2_djvu.txt,fourcroy|elements of chemistry and natural history to which
IA,bim_eighteenth-century_elements-of-natural-hist_fourcroy-antoine-franco_1796_3,"Elements of natural history, and of chemistry: ... 1796: Vol 3","Fourcroy, Antoine Francois de, Comte.",1796,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_elements-of-natural-hist_fourcroy-antoine-franco_1796_3/bim_eighteenth-century_elements-of-natural-hist_fourcroy-antoine-franco_1796_3_djvu.txt,fourcroy|elements of natural history and of chemistry 1796
IA,elementschemist03fourgoog,"Elements of Chemistry, and Natural History: To which is Prefixed the Philosophy of Chemistry.",Antoine-François de Fourcroy,1796,europeanlibraries;fav-jonathandiaz_,https://archive.org/download/elementschemist03fourgoog/elementschemist03fourgoog_djvu.txt,antoinefranoisdefourcroy|elements of chemistry and natural history to which
IA,bim_eighteenth-century_to-all-lovers-and-admire_1796,"To all lovers and admirers of the beauties of nature. Just arrived. And to be seen in two commodious caravans, for a few days only. A grand collection of rare and chosen animals, from the most remote parts of the world, ... 1796",,1796,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_to-all-lovers-and-admire_1796/bim_eighteenth-century_to-all-lovers-and-admire_1796_djvu.txt,|to all lovers and admirers of the beauties
IA,bim_eighteenth-century_on-tuesday-next-16-febr_1796,"On Tuesday next, 16 February, at four o'clock in the afternoon, in the Schools opposite Queen's-College, B. Harwood, M.D. professor of anatomy, will begin a course of lectures on comparative anatomy. 1796",,1796,pub_eighteenth-century;bim_microfilm;microfilm;fav-lumprvt,https://archive.org/download/bim_eighteenth-century_on-tuesday-next-16-febr_1796/bim_eighteenth-century_on-tuesday-next-16-febr_1796_djvu.txt,|on tuesday next 16 february at four o
IA,bim_eighteenth-century_cimelia-physica-figures_shaw-george_1796,"Cimelia physica. Figures of rare and curious quadrupeds, birds, &c. together with several of the most elegant plants. Engraved and coloured from the subjects themselves by John Frederick Miller. With descriptions by George Shaw ... 1796","Shaw, George.",1796,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_cimelia-physica-figures_shaw-george_1796/bim_eighteenth-century_cimelia-physica-figures_shaw-george_1796_djvu.txt,shaw|cimelia physica figures of rare and curious quadrupeds
IA,bim_eighteenth-century_naturgeschichte-fr-kin_raff-georg-christian_1796_2,"[Naturgeschichte für kinder. English]. A system of natural history, ... 1796: Vol 2","Raff, Georg Christian",1796,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_naturgeschichte-fr-kin_raff-georg-christian_1796_2/bim_eighteenth-century_naturgeschichte-fr-kin_raff-georg-christian_1796_2_djvu.txt,raff|system of natural history 1796 vol 2
IA,bim_eighteenth-century_a-curious-antique-collec_bickham-george_1796,"A curious antique collection of birds-eye views of the several counties in England & Wales; exhibiting a pleasing landscape of each county; ... Finely engraved on forty six plates. By George Bickham, Junior, 1796","Bickham, George",1796,pub_eighteenth-century;bim_microfilm;microfilm;fav-dont_shrimp,https://archive.org/download/bim_eighteenth-century_a-curious-antique-collec_bickham-george_1796/bim_eighteenth-century_a-curious-antique-collec_bickham-george_1796_djvu.txt,bickham|curious antique collection of birds eye views of
IA,naturalhistoryb02donogoog,"The natural history of british insects: explaining them in their ..., Volume 5",Edward Donovan,1796,europeanlibraries,https://archive.org/download/naturalhistoryb02donogoog/naturalhistoryb02donogoog_djvu.txt,edwarddonovan|natural history of british insects explaining them in
IA,bim_eighteenth-century_on-cruelty-to-animals_trusler-john_1796,On cruelty to animals. 1796,"Trusler, John",1796,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_on-cruelty-to-animals_trusler-john_1796/bim_eighteenth-century_on-cruelty-to-animals_trusler-john_1796_djvu.txt,trusler|on cruelty to animals 1796
IA,McGillLibrary-rbsc_blackerwood_history-british-birds_QL690G7B571797_v1-20347,History of British birds,"Bewick, Thomas, 1753-1828",1797,mcgilluniversity;mcgilluniversityrarebooks;toronto;fav-anatomy_elf;fav-anna_karen_hurtado_gonzalez;fav-anonymoususer12345;fav-bethanydiane;fav-cascadiarising;fav-ced003;fav-jessica_allen259;fav-mark23876;fav-minna_heini_l_;fav-olga65;fav-schallid;fav-uzair_haider,https://archive.org/download/McGillLibrary-rbsc_blackerwood_history-british-birds_QL690G7B571797_v1-20347/McGillLibrary-rbsc_blackerwood_history-british-birds_QL690G7B571797_v1-20347_djvu.txt,bewick|history of british birds
IA,bim_eighteenth-century_barrs-buffon-buffons-_buffon-georges-louis-le_1797_6,"Barr's Buffon. Buffon's Natural history. Containing a theory of the earth, a general history of man, of the brute creation, and of vegetables, minerals, &c. &c. &c. From the French. With notes by the translator. In ten volumes. ... 1797: Vol 6","Buffon, Georges Louis Leclerc.",1797,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_barrs-buffon-buffons-_buffon-georges-louis-le_1797_6/bim_eighteenth-century_barrs-buffon-buffons-_buffon-georges-louis-le_1797_6_djvu.txt,buffon|barr s buffon buffon s natural history containing
IA,biostor-5779,"II. A curious Fact in the Natural History of the Common Mole, Talpa europæa, Linn.",Arthur Bruce,1797,biostor;journals,https://archive.org/download/biostor-5779/biostor-5779_djvu.txt,arthurbruce|ii a curious fact in the natural history
IA,bim_eighteenth-century_on-the-conduct-of-man-to_nicholson-george_1797,"On the conduct of man to inferior animals, &c. 1797","Nicholson, George",1797,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_on-the-conduct-of-man-to_nicholson-george_1797/bim_eighteenth-century_on-the-conduct-of-man-to_nicholson-george_1797_djvu.txt,nicholson|on the conduct of man to inferior animals
IA,bim_eighteenth-century_history-of-british-birds_beilby-ralph_1797_0,History of British birds. The figures engraved on wood by T. Bewick. Vol. 1. containing the history and description of land birds. 1797,"Beilby, Ralph.",1797,pub_eighteenth-century;bim_microfilm;microfilm;fav-ducard,https://archive.org/download/bim_eighteenth-century_history-of-british-birds_beilby-ralph_1797_0/bim_eighteenth-century_history-of-british-birds_beilby-ralph_1797_0_djvu.txt,beilby|history of british birds the figures engraved on
IA,biostor-6094,"XXIII. Observations on the Insects that infested the Corn in the Year 1795. In a Letter to the Rev. Samuel Goodenough, LL. D. F. R. S. Tr. L. S",Thomas Marsham,1797,biostor;journals,https://archive.org/download/biostor-6094/biostor-6094_djvu.txt,thomasmarsham|xxiii observations on the insects that infested the
IA,biostor-6014,XIV. Natural History of Perca Scandens,Daldorss,1797,biostor;journals,https://archive.org/download/biostor-6014/biostor-6014_djvu.txt,daldorss|xiv natural history of perca scandens
IA,biostor-5804,IV. Observations relating to the Migration of Birds,Edmund Lambert,1797,biostor;journals,https://archive.org/download/biostor-5804/biostor-5804_djvu.txt,edmundlambert|iv observations relating to the migration of birds
IA,biostor-236159,Descriptions of eight new fishes from Sumatra,M Park,1797,biostor;journals,https://archive.org/download/biostor-236159/biostor-236159_djvu.txt,mpark|descriptions of eight new fishes from sumatra
IA,biostor-6043,XVI. On the Latin Terms used in Natural History,John Brand,1797,biostor;journals,https://archive.org/download/biostor-6043/biostor-6043_djvu.txt,johnbrand|xvi on the latin terms used in natural
IA,bim_eighteenth-century_an-inaugural-essay-on-th_stock-john-edmonds_1797,"An inaugural essay on the effects of cold upon the human body. Submitted to the examination of the Rev. John Ewing, S.T.P. provost, the medical professors and trustees, of the University of Pennsylvania, for the degree of Doctor of Medicine, on the 12th day of May, 1797. By John Edmonds Stock, of Gloucestshire, England; member of the medical and natural history societies of Edinburgh. 1797","Stock, John Edmonds.",1797,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_an-inaugural-essay-on-th_stock-john-edmonds_1797/bim_eighteenth-century_an-inaugural-essay-on-th_stock-john-edmonds_1797_djvu.txt,stock|inaugural essay on the effects of cold upon
IA,historybritishb01bewigoog,"History of British birds, Volume 1",Thomas Bewick,1797,europeanlibraries,https://archive.org/download/historybritishb01bewigoog/historybritishb01bewigoog_djvu.txt,thomasbewick|history of british birds volume 1
IA,bim_eighteenth-century_natural-history-of-birds_1798_5,"Natural history of birds, fish, insects, and reptiles. Embellished with upwards of two hundred engravings. In five volumes. ... 1798: Vol 5",,1798,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_natural-history-of-birds_1798_5/bim_eighteenth-century_natural-history-of-birds_1798_5_djvu.txt,|natural history of birds fish insects and reptiles
IA,bim_eighteenth-century_the-natural-history-of-t_aikin-arthur_1798,The natural history of the year; being an enlargement of Dr. Aikin's Calendar of nature. By Arthur Aikin. 1798,"Aikin, Arthur.",1798,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-t_aikin-arthur_1798/bim_eighteenth-century_the-natural-history-of-t_aikin-arthur_1798_djvu.txt,aikin|natural history of the year being an enlargement
IA,bim_eighteenth-century_a-key-to-natural-history_1798,"A key to natural history, to accompany The children's cabinet. 1798",,1798,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-key-to-natural-history_1798/bim_eighteenth-century_a-key-to-natural-history_1798_djvu.txt,|key to natural history to accompany the children
IA,bim_eighteenth-century_the-natural-history-of-b_jones-stephen_1798_1,"The natural history of beasts, compiled from the best authorities, and illustrated by a great variety of copper plates, ... 1798: Vol 1","Jones, Stephen.",1798,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-b_jones-stephen_1798_1/bim_eighteenth-century_the-natural-history-of-b_jones-stephen_1798_1_djvu.txt,jones|natural history of beasts compiled from the best
IA,bim_eighteenth-century_three-years-travels-thro_carver-jonathan_1798,"Three years travels through the interior parts of North-America, for more than five thousand miles; ... with a description of the birds, beasts, ... Together with a concise history of the ... Indians ... and an appendix, ... By Captain Jonathan Carver, ... 1798","Carver, Jonathan",1798,pub_eighteenth-century;bim_microfilm;microfilm;fav-amayberry,https://archive.org/download/bim_eighteenth-century_three-years-travels-thro_carver-jonathan_1798/bim_eighteenth-century_three-years-travels-thro_carver-jonathan_1798_djvu.txt,carver|three years travels through the interior parts of
IA,bim_eighteenth-century_essays-physiological-and_wilkinson-charles-henry_1798,"Essays physiological and philosophical, on the distortion of the spine, the motive power of animals. 1798","Wilkinson, Charles Henry, M.D.",1798,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_essays-physiological-and_wilkinson-charles-henry_1798/bim_eighteenth-century_essays-physiological-and_wilkinson-charles-henry_1798_djvu.txt,wilkinson|essays physiological and philosophical on the distortion of
IA,bim_eighteenth-century_tracts-relating-to-natur_smith-james-edward-sir_1798,"Tracts relating to natural history. By James Edward Smith, ... 1798","Smith, James Edward, Sir",1798,pub_eighteenth-century;bim_microfilm;microfilm;fav-xanix,https://archive.org/download/bim_eighteenth-century_tracts-relating-to-natur_smith-james-edward-sir_1798/bim_eighteenth-century_tracts-relating-to-natur_smith-james-edward-sir_1798_djvu.txt,smith|tracts relating to natural history by james edward
IA,bim_eighteenth-century_an-essay-on-humanity-to-_young-thomas_1798,"An essay on humanity to animals; by Thomas Young, ... 1798","Young, Thomas",1798,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_an-essay-on-humanity-to-_young-thomas_1798/bim_eighteenth-century_an-essay-on-humanity-to-_young-thomas_1798_djvu.txt,young|essay on humanity to animals by thomas young
IA,bim_eighteenth-century_an-account-of-the-orific_home-sir-everard_1798,"An account of the orifice in the retina of the human eye, discovered by Professor Soemmering. To which are added, proofs of this appearance being extended to the eyes of other animals. By Everard Home, Esq. F.R.S. From The philosophical transactions.","Home, Sir Everard.",1798,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_an-account-of-the-orific_home-sir-everard_1798/bim_eighteenth-century_an-account-of-the-orific_home-sir-everard_1798_djvu.txt,home|account of the orifice in the retina of
IA,bim_eighteenth-century_tracts-and-observations-_townson-robert_1799,"Tracts and observations in natural history and physiology. With seven plates. By Robert Townson, ... 1799","Townson, Robert.",1799,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_tracts-and-observations-_townson-robert_1799/bim_eighteenth-century_tracts-and-observations-_townson-robert_1799_djvu.txt,townson|tracts and observations in natural history and physiology
IA,bim_eighteenth-century_the-natural-history-of-b_donovan-edward_1799_3,"The natural history of British birds; or, a selection of the most rare, beutiful, and interesting birds which inhabit this country: the description from the Systema naturae of Linnaeus; with general observations, either original, or collected ... By E. Donovan, E. L. S. In five volumes. 1799: Vol 3","Donovan, Edward.",1799,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-b_donovan-edward_1799_3/bim_eighteenth-century_the-natural-history-of-b_donovan-edward_1799_3_djvu.txt,donovan|natural history of british birds or a selection
IA,bim_eighteenth-century_a-collection-of-birds-an_barlow-francis_1799,"A collection of birds and beasts; on thirty-six quarto plates; finely drawn and engraved after life, by Francis Barlow. 1799","Barlow, Francis",1799,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-collection-of-birds-an_barlow-francis_1799/bim_eighteenth-century_a-collection-of-birds-an_barlow-francis_1799_djvu.txt,barlow|collection of birds and beasts on thirty six
IA,bim_eighteenth-century_minor-morals-interspers_smith-charlotte-turner_1799_2,"Minor morals, interspersed with sketches of natural history, historical anecdotes, and original stories. By Charlotte Smith, ... In two vols. ... 1799: Vol 2","Smith, Charlotte Turner",1799,pub_eighteenth-century;bim_microfilm;microfilm;fav-mlmoore57,https://archive.org/download/bim_eighteenth-century_minor-morals-interspers_smith-charlotte-turner_1799_2/bim_eighteenth-century_minor-morals-interspers_smith-charlotte-turner_1799_2_djvu.txt,smith|minor morals interspersed with sketches of natural history
IA,tractsandobserv00towngoog,Tracts and Observations in Natural History and Physiology: With Seven Plates,Robert Townson,1799,europeanlibraries,https://archive.org/download/tractsandobserv00towngoog/tractsandobserv00towngoog_djvu.txt,roberttownson|tracts and observations in natural history and physiology
IA,bim_eighteenth-century_travels-in-england-scot_faujas-de-st-fond-cit_1799_1,"Travels in England, Scotland, and the Hebrides; undertaken for the purpose of examining the state of the arts, the sciences, natural history and manners, in Great Britain: ... In two volumes with plates. Translated from the French of B. Faujas Saint-","Faujas-de-St.-Fond, cit. (Barthélemy)",1799,pub_eighteenth-century;bim_microfilm;microfilm;fav-aveholle,https://archive.org/download/bim_eighteenth-century_travels-in-england-scot_faujas-de-st-fond-cit_1799_1/bim_eighteenth-century_travels-in-england-scot_faujas-de-st-fond-cit_1799_1_djvu.txt,faujasdestfond|travels in england scotland and the hebrides undertaken
IA,bim_eighteenth-century_illustration-of-british-_donovan-e-edward_1799,"Illustration of British zoology. On May 1, 1799, will be published, the first number of an entirely new, complete, and elegant work, ... The natural history of British shells, ... By E. Donovan, ... London: printed for the author, and for F. and C. R","Donovan, E. (Edward)",1799,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_illustration-of-british-_donovan-e-edward_1799/bim_eighteenth-century_illustration-of-british-_donovan-e-edward_1799_djvu.txt,donovan|illustration of british zoology on may 1 1799
IA,bim_eighteenth-century_opuscoli-di-fisica-anim_spallanzani-lazzaro_1799,"[Opuscoli di fisica animale e vegetabile. English. Abridgments). Tracts on the nature of animals and vegetables. By Lazaro Spallanzani, ... 1799","Spallanzani, Lazzaro.",1799,pub_eighteenth-century;bim_microfilm;microfilm;fav-ccsweet1,https://archive.org/download/bim_eighteenth-century_opuscoli-di-fisica-anim_spallanzani-lazzaro_1799/bim_eighteenth-century_opuscoli-di-fisica-anim_spallanzani-lazzaro_1799_djvu.txt,spallanzani|opuscoli di fisica animale e vegetabile english abridgments
IA,bim_eighteenth-century_the-rational-brutes-or-_kilner-dorothy_1799,"The rational brutes; or, talking animals. By M. Pelham, ... 1799","Kilner, Dorothy",1799,pub_eighteenth-century;bim_microfilm;microfilm;fav-ccsweet1,https://archive.org/download/bim_eighteenth-century_the-rational-brutes-or-_kilner-dorothy_1799/bim_eighteenth-century_the-rational-brutes-or-_kilner-dorothy_1799_djvu.txt,kilner|rational brutes or talking animals by m pelham
IA,bim_eighteenth-century_the-hare-or-hunting-in_1799_0,"The hare; or, hunting incompatible with humanity: written as a stimulus to youth towards a proper treatment of animals. 1799",,1799,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-hare-or-hunting-in_1799_0/bim_eighteenth-century_the-hare-or-hunting-in_1799_0_djvu.txt,|hare or hunting incompatible with humanity written as
IA,comparisonsstru00compgoog,Comparisons of structure in animals. The hand and the arm,Comparisons,1799,europeanlibraries,https://archive.org/download/comparisonsstru00compgoog/comparisonsstru00compgoog_djvu.txt,comparisons|comparisons of structure in animals the hand and
IA,bim_eighteenth-century_ornithologia-britannica_fothergill-charles_1799,"Ornithologia Britannica: or, a list of all the British birds. In Latin and English. Comprehending all those that visit us ... or that are domesticated; as well as those that are constant inhabitants ... With notes, ... By Charles Fothergill. 1799","Fothergill, Charles.",1799,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_ornithologia-britannica_fothergill-charles_1799/bim_eighteenth-century_ornithologia-britannica_fothergill-charles_1799_djvu.txt,fothergill|ornithologia britannica or a list of all the
IA,bim_eighteenth-century_the-complete-cow-doctor_rowlin-joshua_1799,"The complete cow-doctor; or, farmer's companion: treating of the most common disorders of black-cattle, their causes, symptoms, and cures: by Joshua Rowlin, ... To which is prefixed, the natural history of that animal, ... There is also given a particular description of an elastic tube, invented by Dr. Monro, ... for the immediate relief of ... 1799","Rowlin, Joshua.",1799,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-complete-cow-doctor_rowlin-joshua_1799/bim_eighteenth-century_the-complete-cow-doctor_rowlin-joshua_1799_djvu.txt,rowlin|complete cow doctor or farmer s companion treating
IA,australiaitssce00socigoog,"Australia: Its Scenery, Natural History, and Resources, with a Glance at Its ...","Religious Tract Society (Great Britain ), Religious Tract Society (Great Britain , Religious Tract Society",1799,americana;fav-ramona4,https://archive.org/download/australiaitssce00socigoog/australiaitssce00socigoog_djvu.txt,religioustractsocietygreatbritain|australia its scenery natural history and resources with
